"mkpCategory";"code";"mpnTitle";"description [en]";"name";"productSummary [en]";"productPresentation [en]";"productUnit";"packageContent";"packageContentUnit";"thirdLevel";"dangerous";"serialized";"logCard";"easaf1";"variantGroupCode";"eccn";"cm_code";"internalUnit";"id";"line_number";"errors"
"080_009";"FALSE";"23310AA020015L";"SPLIT PIN";"23310AA020015L";"SPLIT PIN";"SPLIT PIN";"EA";"1";"EA";"false";"false";"false";"false";"false";"23310AA020015L";"EAR";"";"











EA




























";"23310AA020015L";"235";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_009";"FALSE";"23310CA010010";"PIN,COTTER";"23310CA010010";"PIN,COTTER";"PIN,COTTER";"EA";"1";"EA";"false";"false";"false";"false";"false";"23310CA010010";"EAR";"";"











EA




























";"23310CA010010";"236";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_014";"FALSE";"23310CA010025";"SPLIT PIN";"23310CA010025";"SPLIT PIN";"SPLIT PIN";"EA";"1";"EA";"false";"false";"false";"false";"false";"23310CA010025";"EAR";"";"











EA




























";"23310CA010025";"237";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_009";"FALSE";"23310CA015012";"PIN,COTTER";"23310CA015012";"PIN,COTTER";"PIN,COTTER";"EA";"1";"EA";"false";"false";"false";"false";"false";"23310CA015012";"EAR";"";"











EA




























";"23310CA015012";"238";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_001";"FALSE";"23310CA015020";"PIN";"23310CA015020";"PIN";"PIN";"EA";"1";"EA";"false";"false";"false";"false";"false";"23310CA015020";"EAR";"";"











EA




























";"23310CA015020";"239";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_009";"FALSE";"23310CA015030";"PIN,COTTER";"23310CA015030";"PIN,COTTER";"PIN,COTTER";"EA";"1";"EA";"false";"false";"false";"false";"false";"23310CA015030";"EAR";"";"











EA




























";"23310CA015030";"240";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_014";"FALSE";"23310CA020020";"PIN";"23310CA020020";"PIN";"PIN";"EA";"1";"EA";"false";"false";"false";"false";"false";"23310CA020020";"EAR";"";"











EA




























";"23310CA020020";"241";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_009";"FALSE";"23310CA020030";"PIN";"23310CA020030";"PIN";"PIN";"EA";"1";"EA";"false";"false";"false";"false";"false";"23310CA020030";"EAR";"";"











EA




























";"23310CA020030";"242";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_009";"FALSE";"23310CA030035";"PIN";"23310CA030035";"PIN";"PIN";"EA";"1";"EA";"false";"false";"false";"false";"false";"23310CA030035";"EAR";"";"











EA




























";"23310CA030035";"243";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_001";"FALSE";"23340CD1530";"LOCKPIN";"23340CD1530";"LOCKPIN";"LOCKPIN";"EA";"1";"EA";"false";"false";"false";"false";"false";"23340CD1530";"EAR";"";"











EA




























";"23340CD1530";"244";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_002";"FALSE";"2600LW7";"2600LW7";"2600LW7";"2600LW7";"2600LW7";"EA";"1";"EA";"false";"false";"false";"false";"false";"2600LW7";"EAR";"";"











EA




























";"2600LW7";"245";"MCM-04000|MPN Title with multiple values : [NAS9305B-4-02 NSA53114-32ADL]"
"080_010";"FALSE";"26S51-2";"1/4 TURN STUD";"26S51-2";"1/4 TURN STUD";"1/4 TURN STUD";"EA";"1";"EA";"false";"false";"false";"false";"false";"26S51-2";"EAR";"";"











EA




























";"26S51-2";"246";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_010";"FALSE";"26S51-4";"26S51-4";"26S51-4";"26S51-4";"26S51-4";"EA";"1";"EA";"false";"false";"false";"false";"false";"26S51-4";"EAR";"";"











EA




























";"26S51-4";"247";"MCM-04000|MPN Title with multiple values : [NAS9305B-4-02 NSA53114-32ADL]"
"080_010";"FALSE";"26S51-7";"STUD";"26S51-7";"STUD";"STUD";"EA";"1";"EA";"false";"false";"false";"false";"false";"26S51-7";"EAR";"";"











EA




























";"26S51-7";"248";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_010";"FALSE";"26S8-11";"26S8-11";"26S8-11";"26S8-11";"26S8-11";"EA";"1";"EA";"false";"false";"false";"false";"false";"26S8-11";"EAR";"";"











EA




























";"26S8-11";"249";"MCM-04000|MPN Title with multiple values : [NAS9305B-4-02 NSA53114-32ADL]"
"080_010";"FALSE";"26S8-6";"CAMLOC STUD";"26S8-6";"CAMLOC STUD";"CAMLOC STUD";"EA";"1";"EA";"false";"false";"false";"false";"false";"26S8-6";"EAR";"";"











EA




























";"26S8-6";"250";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_014";"FALSE";"4002-N";"4002-N";"4002-N";"4002-N";"4002-N";"EA";"1";"EA";"false";"false";"false";"false";"false";"4002-N";"EAR";"";"











EA




























";"4002-N";"251";"MCM-04000|MPN Title with multiple values : [NAS9305B-4-02 NSA53114-32ADL]"
"080_004";"FALSE";"40S5-6S";"1/4 TURN STUD";"40S5-6S";"1/4 TURN STUD";"1/4 TURN STUD";"EA";"1";"EA";"false";"false";"false";"false";"false";"40S5-6S";"EAR";"";"











EA




























";"40S5-6S";"252";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_008";"FALSE";"52350FBD060N";"52350FBD060N";"52350FBD060N";"52350FBD060N";"52350FBD060N";"EA";"1";"EA";"false";"false";"false";"false";"false";"52350FBD060N";"EAR";"";"











EA




























";"52350FBD060N";"253";"MCM-04000|MPN Title with multiple values : [NAS9305B-4-02 NSA53114-32ADL]"
"080_014";"FALSE";"52358CBD040N";"NUT";"52358CBD040N";"NUT";"NUT";"EA";"1";"EA";"false";"false";"false";"false";"false";"52358CBD040N";"EAR";"";"











EA




























";"52358CBD040N";"254";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_008";"FALSE";"52360CBD050N";"NUT,ANCHOR";"52360CBD050N";"NUT,ANCHOR";"NUT,ANCHOR";"EA";"1";"EA";"false";"false";"false";"false";"false";"52360CBD050N";"EAR";"";"











EA




























";"52360CBD050N";"255";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_008";"FALSE";"52360CBD060N";"NUT,ANCHOR";"52360CBD060N";"NUT,ANCHOR";"NUT,ANCHOR";"EA";"1";"EA";"false";"false";"false";"false";"false";"52360CBD060N";"EAR";"";"











EA




























";"52360CBD060N";"256";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_014";"FALSE";"81811-050";"RING";"81811-050";"RING";"RING";"EA";"1";"EA";"false";"false";"false";"false";"false";"81811-050";"EAR";"";"











EA




























";"81811-050";"257";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_014";"FALSE";"81811-100";"RING";"81811-100";"RING";"RING";"EA";"1";"EA";"false";"false";"false";"false";"false";"81811-100";"EAR";"";"











EA




























";"81811-100";"258";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"A0086CM050020";"A0086CM050020";"A0086CM050020";"A0086CM050020";"A0086CM050020";"EA";"1";"EA";"false";"false";"false";"false";"false";"A0086CM050020";"EAR";"";"











EA




























";"A0086CM050020";"259";"MCM-04000|MPN Title with multiple values : [NAS9305B-4-02 NSA53114-32ADL]"
"080_013";"FALSE";"A0099CM050018";"A0099CM050018";"A0099CM050018";"A0099CM050018";"A0099CM050018";"EA";"1";"EA";"false";"false";"false";"false";"false";"A0099CM050018";"EAR";"";"











EA




























";"A0099CM050018";"260";"MCM-04000|MPN Title with multiple values : [NAS9305B-4-02 NSA53114-32ADL]"
"080_010";"FALSE";"A0164TK040S010X";"SCREW";"A0164TK040S010X";"SCREW";"SCREW";"EA";"1";"EA";"false";"false";"false";"false";"false";"A0164TK040S010X";"EAR";"";"











EA




























";"A0164TK040S010X";"261";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_010";"FALSE";"A0164TK040S012X";"SCREW";"A0164TK040S012X";"SCREW";"SCREW";"EA";"1";"EA";"false";"false";"false";"false";"false";"A0164TK040S012X";"EAR";"";"











EA




























";"A0164TK040S012X";"262";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"A0164TK040S016X";"SCREW";"A0164TK040S016X";"SCREW";"SCREW";"EA";"1";"EA";"false";"false";"false";"false";"false";"A0164TK040S016X";"EAR";"";"











EA




























";"A0164TK040S016X";"263";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_010";"FALSE";"A0164TK040S020X";"SCREW";"A0164TK040S020X";"SCREW";"SCREW";"EA";"1";"EA";"false";"false";"false";"false";"false";"A0164TK040S020X";"EAR";"";"











EA




























";"A0164TK040S020X";"264";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_010";"FALSE";"A0164TK050024X";"SCREW";"A0164TK050024X";"SCREW";"SCREW";"EA";"1";"EA";"false";"false";"false";"false";"false";"A0164TK050024X";"EAR";"";"











EA




























";"A0164TK050024X";"265";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_010";"FALSE";"A0164TK050026X";"SCREW";"A0164TK050026X";"SCREW";"SCREW";"EA";"1";"EA";"false";"false";"false";"false";"false";"A0164TK050026X";"EAR";"";"











EA




























";"A0164TK050026X";"266";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"A0164TK050030X";"SCREW";"A0164TK050030X";"SCREW";"SCREW";"EA";"1";"EA";"false";"false";"false";"false";"false";"A0164TK050030X";"EAR";"";"











EA




























";"A0164TK050030X";"267";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_010";"FALSE";"A0164TK050044X";"SCREW";"A0164TK050044X";"SCREW";"SCREW";"EA";"1";"EA";"false";"false";"false";"false";"false";"A0164TK050044X";"EAR";"";"











EA




























";"A0164TK050044X";"268";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_010";"FALSE";"A0164TK050S006X";"SCREW";"A0164TK050S006X";"SCREW";"SCREW";"EA";"1";"EA";"false";"false";"false";"false";"false";"A0164TK050S006X";"EAR";"";"











EA




























";"A0164TK050S006X";"269";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_010";"FALSE";"A0164TK050S008X";"SCREW";"A0164TK050S008X";"SCREW";"SCREW";"EA";"1";"EA";"false";"false";"false";"false";"false";"A0164TK050S008X";"EAR";"";"











EA




























";"A0164TK050S008X";"270";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"A0164TK050S010X";"BOLT";"A0164TK050S010X";"BOLT";"BOLT";"EA";"1";"EA";"false";"false";"false";"false";"false";"A0164TK050S010X";"EAR";"";"











EA




























";"A0164TK050S010X";"271";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_010";"FALSE";"A0164TK050S012X";"SCREW";"A0164TK050S012X";"SCREW";"SCREW";"EA";"1";"EA";"false";"false";"false";"false";"false";"A0164TK050S012X";"EAR";"";"











EA




























";"A0164TK050S012X";"272";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"A0164TK050S014X";"BOLT";"A0164TK050S014X";"BOLT";"BOLT";"EA";"1";"EA";"false";"false";"false";"false";"false";"A0164TK050S014X";"EAR";"";"











EA




























";"A0164TK050S014X";"273";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"A0164TK050S016X";"SCREW";"A0164TK050S016X";"SCREW";"SCREW";"EA";"1";"EA";"false";"false";"false";"false";"false";"A0164TK050S016X";"EAR";"";"











EA




























";"A0164TK050S016X";"274";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_010";"FALSE";"A0164TK050S026X";"SCREW";"A0164TK050S026X";"SCREW";"SCREW";"EA";"1";"EA";"false";"false";"false";"false";"false";"A0164TK050S026X";"EAR";"";"











EA




























";"A0164TK050S026X";"275";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"ABS0338-01";"Washer";"ABS0338-01";"Washer";"Washer";"EA";"1";"EA";"false";"false";"false";"false";"false";"ABS0338-01";"EAR";"";"











EA




























";"ABS0338-01";"276";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"ABS0604-4";"WASHER";"ABS0604-4";"WASHER";"WASHER";"EA";"1";"EA";"false";"false";"false";"false";"false";"ABS0604-4";"EAR";"";"











EA




























";"ABS0604-4";"277";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"ABS0691-050";"STUD";"ABS0691-050";"STUD";"STUD";"EA";"1";"EA";"false";"false";"false";"false";"false";"ABS0691-050";"EAR";"";"











EA




























";"ABS0691-050";"278";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"AN174-7A";"BOLT";"AN174-7A";"BOLT";"BOLT";"EA";"1";"EA";"false";"false";"false";"false";"false";"AN174-7A";"EAR";"";"











EA




























";"AN174-7A";"279";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"AN320-3";"NUT";"AN320-3";"NUT";"NUT";"EA";"1";"EA";"false";"false";"false";"false";"false";"AN320-3";"EAR";"";"











EA




























";"AN320-3";"280";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"AN3-4A";"BOLT";"AN3-4A";"BOLT";"BOLT";"EA";"1";"EA";"false";"false";"false";"false";"false";"AN3-4A";"EAR";"";"











EA




























";"AN3-4A";"281";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"AN3-5A";"BOLT";"AN3-5A";"BOLT";"BOLT";"EA";"1";"EA";"false";"false";"false";"false";"false";"AN3-5A";"EAR";"";"











EA




























";"AN3-5A";"282";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"AN3C5A";"BOLT";"AN3C5A";"BOLT";"BOLT";"EA";"1";"EA";"false";"false";"false";"false";"false";"AN3C5A";"EAR";"";"











EA




























";"AN3C5A";"283";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"AN3CH4A";"BOLT";"AN3CH4A";"BOLT";"BOLT";"EA";"1";"EA";"false";"false";"false";"false";"false";"AN3CH4A";"EAR";"";"











EA




























";"AN3CH4A";"284";"MCM-04031|The product identifiers match multiple products from the same provider."
"080_013";"FALSE";"AN3H14A";"BOLT";"AN3H14A";"BOLT";"BOLT";"EA";"1";"EA";"false";"false";"false";"false";"false";"AN3H14A";"EAR";"";"











EA




























";"AN3H14A";"285";"MCM-04031|The product identifiers match multiple products from the same provider."
